profile_id,year,week,position,passing_completions,passing_attemps,passing_yards,passing_touchdowns,interceptions,rushing_attemps,rushing_yards,rushing_touchdowns,receiving_yards,receptions,receiving_touchdowns,fumbles_lost
2495821,2015,1,WR,0,0,0,0,0,0,0,0,29,3,0,0
2495821,2015,2,WR,0,0,0,0,0,0,0,0,69,4,0,0
2495821,2015,3,WR,0,0,0,0,0,0,0,0,47,4,0,0
2495821,2015,4,WR,0,0,0,0,0,0,0,0,19,4,0,0
2495821,2015,5,WR,0,0,0,0,0,0,0,0,36,3,0,0
2495821,2015,7,WR,0,0,0,0,0,0,0,0,20,1,0,0
2495821,2015,8,WR,0,0,0,0,0,0,0,0,114,8,1,0
2495821,2015,9,WR,0,0,0,0,0,0,0,0,37,3,0,0
2495821,2015,10,WR,0,0,0,0,0,0,0,0,22,3,0,0
2495821,2015,12,WR,0,0,0,0,0,0,0,0,38,3,0,0
2495821,2015,13,WR,0,0,0,0,0,0,0,0,14,1,0,0
2495821,2015,14,WR,0,0,0,0,0,0,0,0,36,6,2,0
2495821,2015,15,WR,0,0,0,0,0,0,0,0,39,2,1,0
2495821,2014,1,WR,0,0,0,0,0,0,0,0,110,5,0,1
2495821,2014,2,WR,0,0,0,0,0,0,0,0,0,0,0,0
2495821,2014,3,WR,0,0,0,0,0,0,0,0,25,2,1,0
2495821,2014,4,WR,0,0,0,0,0,0,0,0,50,5,0,0
2495821,2014,5,WR,0,0,0,0,0,0,0,0,63,3,0,0
2495821,2014,7,WR,0,0,0,0,0,0,0,0,111,6,0,0
2495821,2014,8,WR,0,0,0,0,0,0,0,0,49,4,0,0
2495821,2014,9,WR,0,0,0,0,0,0,0,0,36,3,0,0
2495821,2014,10,WR,0,0,0,0,0,0,0,0,36,2,0,0
2495821,2014,11,WR,0,0,0,0,0,0,0,0,56,4,0,0
2495821,2014,12,WR,0,0,0,0,0,0,0,0,82,4,1,0
2495821,2014,13,WR,0,0,0,0,0,0,0,0,16,3,1,0
2495821,2014,14,WR,0,0,0,0,0,0,0,0,72,5,0,0
2495821,2014,15,WR,0,0,0,0,0,0,0,0,65,5,1,0
2495821,2014,16,WR,0,0,0,0,0,0,0,0,80,6,0,0
2495821,2014,17,WR,0,0,0,0,0,0,0,0,51,2,1,0
2495821,2013,1,WR,0,0,0,0,0,0,0,0,68,5,1,0
2495821,2013,2,WR,0,0,0,0,0,0,0,0,63,4,0,0
2495821,2013,3,WR,0,0,0,0,0,0,0,0,71,5,0,0
2495821,2013,4,WR,0,0,0,0,0,0,0,0,96,7,0,0
2495821,2013,5,WR,0,0,0,0,0,0,0,0,15,2,0,0
2495821,2013,6,WR,0,0,0,0,0,0,0,0,11,1,0,0
2495821,2013,8,WR,0,0,0,0,0,0,0,0,18,3,0,0
2495821,2013,10,WR,0,0,0,0,0,0,0,0,107,7,1,0
2495821,2013,11,WR,0,0,0,0,0,0,0,0,80,5,0,0
2495821,2013,12,WR,0,0,0,0,0,0,0,0,40,4,0,0
2495821,2013,13,WR,0,0,0,0,0,0,0,0,27,4,0,0
2495821,2013,14,WR,0,0,0,0,0,0,0,0,125,9,2,0
2495821,2013,15,WR,0,0,0,0,0,0,0,0,92,8,1,0
2495821,2013,16,WR,0,0,0,0,0,0,0,0,63,5,0,0
2495821,2013,17,WR,0,0,0,0,0,0,0,0,67,6,0,0
2495821,2012,1,WR,0,0,0,0,0,0,0,0,71,4,0,1
2495821,2012,2,WR,0,0,0,0,0,0,0,0,49,3,0,0
2495821,2012,3,WR,0,0,0,0,0,0,0,0,40,3,0,0
2495821,2012,4,WR,0,0,0,0,0,0,0,0,153,9,1,0
2495821,2012,5,WR,0,0,0,0,0,0,0,0,131,9,3,0
2495821,2012,7,WR,0,0,0,0,0,0,0,0,73,7,1,0
2495821,2012,8,WR,0,0,0,0,0,0,0,0,63,5,0,0
2495821,2012,9,WR,0,0,0,0,0,0,0,0,46,4,1,0
2495821,2012,10,WR,0,0,0,0,0,0,0,0,26,3,1,0
2495821,2012,11,WR,0,0,0,0,0,0,0,0,69,4,0,0
2495821,2012,12,WR,0,0,0,0,0,0,0,0,36,4,1,0
2495821,2012,13,WR,0,0,0,0,0,0,0,0,71,6,0,0
2495821,2012,14,WR,0,0,0,0,0,0,0,0,61,4,0,1
2495821,2012,15,WR,0,0,0,0,0,0,0,0,60,3,0,0
2495821,2012,16,WR,0,0,0,0,0,0,0,0,153,10,0,0
2495821,2012,17,WR,0,0,0,0,0,0,0,0,52,5,2,0
2495821,2011,1,WR,0,0,0,0,0,0,0,0,81,6,0,1
2495821,2011,4,WR,0,0,0,0,0,0,0,0,8,1,0,0
2495821,2011,5,WR,0,0,0,0,0,0,0,0,69,5,0,0
2495821,2011,6,WR,0,0,0,0,0,0,0,0,118,7,1,0
2495821,2011,7,WR,0,0,0,0,0,0,0,0,98,7,2,0
2495821,2011,8,WR,0,0,0,0,0,0,0,0,50,3,0,0
2495821,2011,9,WR,0,0,0,0,0,0,0,0,52,5,0,0
2495821,2011,10,WR,0,0,0,0,0,0,0,0,113,8,0,0
2495821,2011,12,WR,0,0,0,0,0,0,0,0,78,3,0,0
2495821,2011,13,WR,0,0,0,0,0,0,0,0,54,6,0,0
2495821,2011,14,WR,0,0,0,0,0,0,0,0,105,7,2,0
2495821,2011,15,WR,0,0,0,0,0,0,0,0,91,8,0,0
2495821,2011,16,WR,0,0,0,0,0,0,0,0,81,7,1,0
2495821,2011,17,WR,0,0,0,0,0,0,0,0,145,7,2,0
2495821,2010,1,WR,0,0,0,0,0,0,0,0,62,5,0,0
2495821,2010,2,WR,0,0,0,0,0,0,0,0,67,5,0,0
2495821,2010,3,WR,0,0,0,0,0,0,0,0,25,4,0,0
2495821,2010,4,WR,0,0,0,0,0,0,0,0,36,4,0,0
2495821,2010,5,WR,0,0,0,0,0,0,0,0,97,7,0,0
2495821,2010,6,WR,0,0,0,0,0,0,0,0,53,5,0,0
2495821,2010,7,WR,0,0,0,0,0,0,0,0,112,10,1,0
2495821,2010,8,WR,0,0,0,0,0,1,1,0,75,6,1,0
2495821,2010,9,WR,0,0,0,0,0,0,0,0,65,8,0,0
2495821,2010,11,WR,0,0,0,0,0,0,0,0,113,8,2,0
2495821,2010,12,WR,0,0,0,0,0,0,0,0,105,6,0,0
2495821,2010,13,WR,0,0,0,0,0,0,0,0,65,3,1,0
2495821,2010,14,WR,0,0,0,0,0,0,0,0,46,5,2,0
2495821,2010,15,WR,0,0,0,0,0,0,0,0,81,6,0,0
2495821,2010,16,WR,0,0,0,0,0,0,0,0,21,2,0,0
2495821,2009,1,WR,0,0,0,0,0,0,0,0,30,3,1,0
2495821,2009,2,WR,0,0,0,0,0,0,0,0,98,8,2,0
2495821,2009,3,WR,0,0,0,0,0,0,0,0,67,4,0,0
2495821,2009,4,WR,0,0,0,0,0,0,0,0,33,2,0,0
2495821,2009,6,WR,0,0,0,0,0,0,0,0,166,8,1,0
2495821,2009,7,WR,0,0,0,0,0,0,0,0,72,5,1,0
2495821,2009,8,WR,0,0,0,0,0,0,0,0,85,6,1,0
2495821,2009,9,WR,0,0,0,0,0,0,0,0,45,1,0,0
2495821,2009,10,WR,0,0,0,0,0,1,6,0,17,2,0,1
2495821,2009,11,WR,0,0,0,0,0,0,0,0,74,5,0,0
2495821,2009,12,WR,0,0,0,0,0,0,0,0,121,4,1,0
2495821,2009,13,WR,0,0,0,0,0,0,0,0,46,2,1,0
2495821,2009,14,WR,0,0,0,0,0,0,0,0,54,6,1,0
2495821,2009,15,WR,0,0,0,0,0,0,0,0,86,5,0,0
2495821,2009,16,WR,0,0,0,0,0,0,0,0,77,8,0,1
2495821,2009,17,WR,0,0,0,0,0,0,0,0,3,1,0,0
2495821,2008,1,WR,0,0,0,0,0,0,0,0,26,3,0,0
2495821,2008,7,WR,0,0,0,0,0,0,0,0,0,0,0,0
2495821,2008,8,WR,0,0,0,0,0,0,0,0,56,2,0,0
2495821,2008,10,WR,0,0,0,0,0,0,0,0,140,7,0,0
2495821,2008,11,WR,0,0,0,0,0,0,0,0,30,3,0,0
2495821,2008,12,WR,0,0,0,0,0,0,0,0,70,1,1,0
2495821,2008,13,WR,0,0,0,0,0,0,0,0,106,6,0,0
2495821,2008,14,WR,0,0,0,0,0,0,0,0,26,3,0,0
2495821,2008,15,WR,0,0,0,0,0,0,0,0,84,6,1,0
2495821,2008,16,WR,0,0,0,0,0,0,0,0,99,9,2,0
2495821,2008,17,WR,0,0,0,0,0,0,0,0,123,7,1,0
2495821,2007,1,WR,0,0,0,0,0,0,0,0,47,6,0,0
2495821,2007,2,WR,0,0,0,0,0,0,0,0,70,8,1,0
2495821,2007,3,WR,0,0,0,0,0,0,0,0,68,4,0,0
2495821,2007,5,WR,0,0,0,0,0,0,0,0,31,4,0,0
2495821,2007,6,WR,0,0,0,0,0,0,0,0,2,1,1,0
2495821,2007,7,WR,0,0,0,0,0,0,0,0,45,3,0,0
2495821,2007,8,WR,0,0,0,0,0,0,0,0,85,8,3,1
2495821,2007,9,WR,0,0,0,0,0,0,0,0,159,10,0,0
2495821,2007,10,WR,0,0,0,0,0,0,0,0,129,8,0,0
2495821,2007,11,WR,0,0,0,0,0,0,0,0,118,9,0,0
2495821,2007,12,WR,0,0,0,0,0,0,0,0,93,7,1,0
2495821,2007,13,WR,0,0,0,0,0,0,0,0,39,2,0,0
2495821,2007,14,WR,0,0,0,0,0,0,0,0,92,9,2,0
2495821,2007,15,WR,0,0,0,0,0,0,0,0,114,8,1,0
2495821,2007,16,WR,0,0,0,0,0,0,0,0,16,3,0,0
2495821,2007,17,WR,0,0,0,0,0,0,0,0,94,8,2,0
2495821,2006,1,WR,0,0,0,0,0,0,0,0,49,4,1,0
2495821,2006,2,WR,0,0,0,0,0,0,0,0,58,4,1,0
2495821,2006,3,WR,0,0,0,0,0,0,0,0,97,7,0,0
2495821,2006,4,WR,0,0,0,0,0,0,0,0,132,5,1,0
2495821,2006,5,WR,0,0,0,0,0,0,0,0,38,3,0,0
2495821,2006,6,WR,0,0,0,0,0,0,0,0,40,4,1,0
2495821,2006,8,WR,0,0,0,0,0,0,0,0,163,6,2,0
2495821,2006,9,WR,0,0,0,0,0,0,0,0,123,11,1,0
2495821,2006,10,WR,0,0,0,0,0,0,0,0,169,10,0,0
2495821,2006,11,WR,0,0,0,0,0,0,0,0,0,0,0,0
2495821,2006,14,WR,0,0,0,0,0,0,0,0,48,5,0,0
2495821,2006,15,WR,0,0,0,0,0,0,0,0,84,7,0,0
2495821,2006,16,WR,0,0,0,0,0,0,0,0,37,4,1,0
2495821,2006,17,WR,0,0,0,0,0,0,0,0,0,0,0,0
2504253,2012,12,,0,0,0,0,0,0,0,0,0,0,0,0
2504253,2012,13,,0,0,0,0,0,0,0,0,0,0,0,0
2504253,2012,14,,0,0,0,0,0,0,0,0,18,1,0,0
2504253,2012,17,,0,0,0,0,0,0,0,0,24,2,1,0
2504253,2011,1,,0,0,0,0,0,0,0,0,72,4,1,0
2504253,2011,2,,0,0,0,0,0,0,0,0,0,0,0,0
2504253,2011,3,,0,0,0,0,0,0,0,0,55,3,1,0
2504253,2011,4,,0,0,0,0,0,0,0,0,33,3,0,0
2504253,2011,5,,0,0,0,0,0,0,0,0,42,3,0,0
2504253,2011,6,,0,0,0,0,0,0,0,0,16,1,0,0
2504253,2011,7,,0,0,0,0,0,0,0,0,25,4,3,0
2504253,2011,9,,0,0,0,0,0,0,0,0,79,5,0,0
2504253,2011,10,,0,0,0,0,0,0,0,0,39,3,1,0
2504253,2011,11,,0,0,0,0,0,0,0,0,64,4,0,0
2504253,2011,12,,0,0,0,0,0,0,0,0,54,4,1,0
2504253,2011,13,,0,0,0,0,0,0,0,0,33,3,0,0
2504253,2011,14,,0,0,0,0,0,0,0,0,0,0,0,0
2504253,2011,15,,0,0,0,0,0,0,0,0,9,1,1,0
2504253,2011,16,,0,0,0,0,0,0,0,0,34,3,0,0
2504253,2011,17,,0,0,0,0,0,0,0,0,57,4,0,0
2504253,2008,1,,0,0,0,0,0,0,0,0,133,10,0,0
2504253,2008,2,,0,0,0,0,0,0,0,0,81,5,1,0
2504253,2008,3,,0,0,0,0,0,0,0,0,45,3,0,0
2504253,2008,6,,0,0,0,0,0,0,0,0,58,4,1,0
2504253,2008,7,,0,0,0,0,0,0,0,0,24,3,1,0
2504253,2008,8,,0,0,0,0,0,0,0,0,15,3,0,0
2504253,2008,9,,0,0,0,0,0,0,0,0,34,3,0,0
2504253,2008,10,,0,0,0,0,0,0,0,0,17,1,1,0
2504253,2008,11,,0,0,0,0,0,0,0,0,47,3,0,0
2504253,2008,12,,0,0,0,0,0,0,0,0,0,0,0,0
2504253,2007,1,,0,0,0,0,0,0,0,0,144,8,3,0
2504253,2007,2,,0,0,0,0,0,0,0,0,32,2,1,0
2504253,2007,3,,0,0,0,0,0,0,0,0,86,5,1,0
2504253,2007,4,,0,0,0,0,0,0,0,0,24,4,1,0
2504253,2007,5,,0,0,0,0,0,0,0,0,124,5,1,0
2504253,2007,6,,0,0,0,0,0,0,0,0,97,6,1,0
2504253,2007,7,,0,0,0,0,0,0,0,0,43,5,0,0
2504253,2007,8,,0,0,0,0,0,0,0,0,14,2,0,0
2504253,2007,10,,0,0,0,0,0,0,0,0,24,4,0,0
2504253,2007,11,,0,0,0,0,0,0,0,0,47,4,0,0
2504253,2007,12,,0,0,0,0,0,0,0,0,93,7,1,0
2504253,2007,13,,0,0,0,0,0,0,0,0,36,3,0,0
2504253,2007,14,,0,0,0,0,0,0,0,0,136,7,1,0
2504253,2007,15,,0,0,0,0,0,0,0,0,35,3,0,0
2504253,2007,16,,0,0,0,0,0,0,0,0,6,1,0,0
2504253,2007,17,,0,0,0,0,0,0,0,0,84,4,2,0
2504253,2006,1,,0,0,0,0,0,0,0,0,80,4,1,0
2504253,2006,2,,0,0,0,0,0,0,0,0,114,6,1,0
2504253,2006,3,,0,0,0,0,0,0,0,0,23,1,0,1
2504253,2006,5,,0,0,0,0,0,0,0,0,69,7,1,0
2504253,2006,6,,0,0,0,0,0,0,0,0,44,4,0,0
2504253,2006,7,,0,0,0,0,0,0,0,0,94,2,1,0
2504253,2006,8,,0,0,0,0,0,0,0,0,86,7,1,0
2504253,2006,10,,0,0,0,0,0,0,0,0,48,4,0,0
2504253,2006,11,,0,0,0,0,0,0,0,0,65,5,1,0
2504253,2006,12,,0,0,0,0,0,0,0,0,44,4,1,0
2504253,2006,13,,0,0,0,0,0,0,0,0,43,6,1,0
2504253,2006,14,,0,0,0,0,0,0,0,0,77,4,1,0
2504253,2006,15,,0,0,0,0,0,0,0,0,120,6,0,0
2504253,2006,16,,0,0,0,0,0,0,0,0,55,1,1,0
2504253,2006,17,,0,0,0,0,0,0,0,0,26,2,0,0
2504253,2005,1,,0,0,0,0,0,0,0,0,76,5,1,0
2504253,2005,2,,0,0,0,0,0,0,0,0,64,5,0,0
2504253,2005,3,,0,0,0,0,0,0,0,0,52,5,1,0
2504253,2005,4,,0,0,0,0,0,0,0,0,204,10,2,0
2504253,2005,6,,0,0,0,0,0,0,0,0,55,5,0,1
2504253,2005,7,,0,0,0,0,0,0,0,0,84,6,1,0
2504253,2005,8,,0,0,0,0,0,0,0,0,42,4,0,0
2504253,2005,9,,0,0,0,0,0,0,0,0,79,5,0,0
2504253,2005,10,,0,0,0,0,0,0,0,0,50,3,0,0
2504253,2005,11,,0,0,0,0,0,0,0,0,113,6,1,0
2504253,2005,12,,0,0,0,0,0,0,0,0,109,6,0,0
2504253,2005,13,,0,0,0,0,0,0,0,0,47,4,0,0
2504253,2005,14,,0,0,0,0,0,0,0,0,37,2,0,0
2504253,2005,15,,0,0,0,0,0,0,0,0,34,2,0,0
2504253,2005,16,,0,0,0,0,0,0,0,0,40,3,0,0
2504253,2005,17,,0,0,0,0,0,0,0,0,128,5,1,0
2504253,2004,1,,0,0,0,0,0,0,0,0,13,1,0,0
2504253,2004,2,,0,0,0,0,0,0,0,0,30,2,0,0
2504253,2004,3,,0,0,0,0,0,0,0,0,60,2,0,0
2504253,2004,4,,0,0,0,0,0,0,0,0,69,4,0,0
2504253,2004,5,,0,0,0,0,0,0,0,0,136,6,1,0
2504253,2004,6,,0,0,0,0,0,0,0,0,48,3,1,0
2504253,2004,8,,0,0,0,0,0,0,0,0,63,3,2,0
2504253,2004,9,,0,0,0,0,0,0,0,0,70,3,0,0
2504253,2004,10,,0,0,0,0,0,0,0,0,66,5,0,0
2504253,2004,11,,0,0,0,0,0,0,0,0,46,3,0,0
2504253,2004,16,,0,0,0,0,0,0,0,0,97,3,1,0
2504253,2003,1,,0,0,0,0,0,0,0,0,116,6,0,0
2504253,2003,2,,0,0,0,0,0,0,0,0,115,7,1,0
2504253,2003,3,,0,0,0,0,0,1,-7,0,56,5,0,0
2504253,2003,4,,0,0,0,0,0,0,0,0,64,4,0,0
2504253,2003,5,,0,0,0,0,0,0,0,0,19,1,0,0
2504253,2003,6,,0,0,0,0,0,0,0,0,60,5,0,0
2504253,2003,8,,0,0,0,0,0,0,0,0,6,1,0,0
2504253,2003,9,,0,0,0,0,0,0,0,0,75,5,0,0
2504253,2003,10,,0,0,0,0,0,0,0,0,6,1,0,0
2504253,2003,11,,0,0,0,0,0,0,0,0,92,6,0,0
2504253,2003,12,,0,0,0,0,0,0,0,0,16,2,0,0
2504253,2003,13,,0,0,0,0,0,0,0,0,112,8,0,0
2504253,2003,14,,0,0,0,0,0,0,0,0,38,3,1,0
2504253,2003,15,,0,0,0,0,0,0,0,0,22,2,0,0
2504253,2003,16,,0,0,0,0,0,0,0,0,50,3,2,0
2504253,2003,17,,0,0,0,0,0,0,0,0,13,1,0,0
2504253,2002,1,,0,0,0,0,0,0,0,0,11,1,0,0
2504253,2002,2,,0,0,0,0,0,0,0,0,10,1,0,1
2504253,2002,4,,0,0,0,0,0,0,0,0,84,7,1,0
2504253,2002,5,,0,0,0,0,0,0,0,0,59,4,1,0
2504253,2002,6,,0,0,0,0,0,0,0,0,149,8,0,0
2504253,2002,7,,0,0,0,0,0,0,0,0,79,6,0,0
2504253,2002,8,,0,0,0,0,0,0,0,0,55,5,2,0
2504253,2002,9,,0,0,0,0,0,0,0,0,69,4,0,0
2504253,2002,10,,0,0,0,0,0,0,0,0,253,9,2,0
2504253,2002,11,,0,0,0,0,0,0,0,0,41,4,0,0
2504253,2002,12,,0,0,0,0,0,0,0,0,38,4,0,0
2504253,2002,13,,0,0,0,0,0,0,0,0,95,5,0,0
2504253,2002,14,,0,0,0,0,0,0,0,0,83,6,0,0
2504253,2002,15,,0,0,0,0,0,0,0,0,120,6,1,0
2504253,2002,16,,0,0,0,0,0,0,0,0,127,5,0,0
2504253,2002,17,,0,0,0,0,0,0,0,0,52,3,0,0
2504253,2001,1,,0,0,0,0,0,0,0,0,24,2,0,0
2504253,2001,3,,0,0,0,0,0,0,0,0,19,2,0,0
2504253,2001,4,,0,0,0,0,0,0,0,0,37,3,0,0
2504253,2001,5,,0,0,0,0,0,0,0,0,39,3,0,0
2504253,2001,6,,0,0,0,0,0,0,0,0,26,3,0,0
2504253,2001,7,,0,0,0,0,0,0,0,0,151,6,0,0
2504253,2001,8,,0,0,0,0,0,0,0,0,56,4,1,0
2504253,2001,9,,0,0,0,0,0,0,0,0,44,4,0,0
2504253,2001,10,,0,0,0,0,0,0,0,0,13,1,0,0
2504253,2001,11,,0,0,0,0,0,0,0,0,114,8,1,0
2504253,2001,12,,0,0,0,0,0,0,0,0,86,6,0,0
2504253,2001,13,,0,0,0,0,0,0,0,0,29,3,0,0
2504253,2001,14,,0,0,0,0,0,0,0,0,164,8,1,0
2504253,2001,15,,0,0,0,0,0,0,0,0,56,4,1,0
2504253,2001,16,,0,0,0,0,0,0,0,0,102,6,2,0
2504253,2001,17,,0,0,0,0,0,0,0,0,48,3,0,0
2504253,2000,1,,0,0,0,0,0,0,0,0,77,4,0,0
2504253,2000,3,,0,0,0,0,0,0,0,0,10,1,0,0
2504253,2000,4,,0,0,0,0,0,0,0,0,17,1,0,0
2504253,2000,5,,0,0,0,0,0,0,0,0,40,3,0,1
2504253,2000,6,,0,0,0,0,0,0,0,0,26,3,0,0
2504253,2000,7,,0,0,0,0,0,0,0,0,33,4,0,0
2504253,2000,8,,0,0,0,0,0,0,0,0,25,2,0,0
2504253,2000,9,,0,0,0,0,0,0,0,0,16,2,0,0
2504253,2000,10,,0,0,0,0,0,0,0,0,25,1,0,0
2504253,2000,11,,0,0,0,0,0,0,0,0,4,1,0,0
2504253,2000,12,,0,0,0,0,0,0,0,0,0,0,0,0
2504253,2000,13,,0,0,0,0,0,0,0,0,0,0,0,0
497236,2018,1,TE,0,0,0,0,0,0,0,0,8,2,0,0
497236,2018,2,TE,0,0,0,0,0,0,0,0,95,6,0,0
497236,2018,3,TE,0,0,0,0,0,0,0,0,45,5,0,0
497236,2018,4,TE,0,0,0,0,0,0,0,0,21,3,1,0
497236,2018,5,TE,0,0,0,0,0,0,0,0,76,6,0,0
497236,2018,6,TE,0,0,0,0,0,0,0,0,104,5,0,0
497236,2018,8,TE,0,0,0,0,0,0,0,0,21,1,0,0
497236,2018,9,TE,0,0,0,0,0,0,0,0,55,4,1,0
497236,2018,10,TE,0,0,0,0,0,0,0,0,14,1,0,0
497236,2018,11,TE,0,0,0,0,0,0,0,0,13,1,0,0
497236,2018,12,TE,0,0,0,0,0,0,0,0,34,2,0,0
497236,2018,13,TE,0,0,0,0,0,0,0,0,50,8,0,0
497236,2018,14,TE,0,0,0,0,0,0,0,0,13,2,0,0
497236,2018,15,TE,0,0,0,0,0,0,0,0,32,3,0,0
497236,2018,16,TE,0,0,0,0,0,0,0,0,34,3,0,0
497236,2018,17,TE,0,0,0,0,0,0,0,0,21,3,0,0
497236,2017,1,TE,0,0,0,0,0,0,0,0,8,3,0,0
497236,2017,2,TE,0,0,0,0,0,0,0,0,1,1,0,0
497236,2017,3,TE,0,0,0,0,0,0,0,0,72,7,0,0
497236,2017,4,TE,0,0,0,0,0,0,0,0,61,4,0,0
497236,2017,5,TE,0,0,0,0,0,0,0,0,37,6,1,0
497236,2017,7,TE,0,0,0,0,0,0,0,0,51,3,1,0
497236,2017,8,TE,0,0,0,0,0,0,0,0,39,4,2,0
497236,2017,9,TE,0,0,0,0,0,0,0,0,59,5,0,0
497236,2017,10,TE,0,0,0,0,0,0,0,0,27,6,2,0
497236,2017,11,TE,0,0,0,0,0,0,0,0,58,7,1,0
497236,2017,12,TE,0,0,0,0,0,0,0,0,34,3,1,0
497236,2017,13,TE,0,0,0,0,0,0,0,0,26,3,1,0
497236,2017,14,TE,0,0,0,0,0,0,0,0,0,0,0,0
497236,2017,15,TE,0,0,0,0,0,0,0,0,-1,1,0,0
497236,2017,16,TE,0,0,0,0,0,0,0,0,3,1,1,0
497236,2017,17,TE,0,0,0,0,0,0,0,0,45,3,0,0
497236,2016,1,TE,0,0,0,0,0,0,0,0,11,1,0,0
497236,2016,2,TE,0,0,0,0,0,0,0,0,42,3,0,0
497236,2016,3,TE,0,0,0,0,0,0,0,0,100,6,1,1
497236,2016,4,TE,0,0,0,0,0,0,0,0,113,6,0,0
497236,2016,6,TE,0,0,0,0,0,0,0,0,89,6,0,0
497236,2016,7,TE,0,0,0,0,0,0,0,0,53,5,0,0
497236,2016,8,TE,0,0,0,0,0,0,0,0,34,3,0,0
497236,2016,9,TE,0,0,0,0,0,0,0,0,103,8,2,0
497236,2016,10,TE,0,0,0,0,0,0,0,0,48,4,0,0
497236,2016,11,TE,0,0,0,0,0,0,0,0,46,3,1,0
497236,2016,12,TE,0,0,0,0,0,0,0,0,67,6,0,1
497236,2016,13,TE,0,0,0,0,0,0,0,0,63,6,1,0
497236,2016,14,TE,0,0,0,0,0,0,0,0,16,1,0,0
497236,2016,15,TE,0,0,0,0,0,1,0,0,31,1,0,0
497236,2016,16,TE,0,0,0,0,0,0,0,0,43,2,1,0
497236,2016,17,TE,0,0,0,0,0,0,0,0,64,4,0,0
497236,2015,1,TE,0,0,0,0,0,0,0,0,51,6,1,0
497236,2015,2,TE,0,0,0,0,0,0,0,0,11,1,0,0
497236,2015,3,TE,0,0,0,0,0,0,0,0,83,7,1,0
497236,2015,4,TE,0,0,0,0,0,0,0,0,29,4,0,0
497236,2015,5,TE,0,0,0,0,0,0,0,0,30,3,0,0
497236,2015,6,TE,0,0,0,0,0,0,0,0,140,8,0,0
497236,2015,7,TE,0,0,0,0,0,0,0,0,31,2,0,0
497236,2015,8,TE,0,0,0,0,0,0,0,0,75,7,0,0
497236,2015,10,TE,0,0,0,0,0,0,0,0,41,3,0,0
497236,2015,11,TE,0,0,0,0,0,0,0,0,39,3,0,0
497236,2015,12,TE,0,0,0,0,0,0,0,0,75,4,0,0
497236,2014,1,TE,0,0,0,0,0,0,0,0,82,8,0,0
497236,2014,2,TE,0,0,0,0,0,0,0,0,118,10,2,0
497236,2014,3,TE,0,0,0,0,0,0,0,0,54,6,0,0
497236,2014,4,TE,0,0,0,0,0,0,0,0,86,8,1,1
497236,2014,5,TE,0,0,0,0,0,0,0,0,36,2,0,0
497236,2014,7,TE,0,0,0,0,0,0,0,0,0,0,0,0
497236,2014,8,TE,0,0,0,0,0,0,0,0,59,5,1,0
497236,2014,9,TE,0,0,0,0,0,0,0,0,83,7,1,0
497236,2014,10,TE,0,0,0,0,0,0,0,0,76,10,2,0
497236,2014,11,TE,0,0,0,0,0,0,0,0,29,3,0,0
497236,2014,12,TE,0,0,0,0,0,0,0,0,47,6,2,0
497236,2014,13,TE,0,0,0,0,0,0,0,0,0,0,0,0
497236,2014,14,TE,0,0,0,0,0,0,0,0,25,3,0,0
497236,2014,15,TE,0,0,0,0,0,0,0,0,87,5,0,0
497236,2014,16,TE,0,0,0,0,0,0,0,0,53,6,1,1
497236,2014,17,TE,0,0,0,0,0,0,0,0,54,6,0,0
497236,2013,1,TE,0,0,0,0,0,0,0,0,45,4,1,0
497236,2013,2,TE,0,0,0,0,0,0,0,0,179,10,1,0
497236,2013,3,TE,0,0,0,0,0,0,0,0,134,9,2,0
497236,2013,4,TE,0,0,0,0,0,0,0,0,100,4,2,0
497236,2013,5,TE,0,0,0,0,0,0,0,0,135,10,0,0
497236,2013,6,TE,0,0,0,0,0,0,0,0,0,0,0,0
497236,2013,8,TE,0,0,0,0,0,0,0,0,37,3,2,0
497236,2013,9,TE,0,0,0,0,0,0,0,0,116,9,2,0
497236,2013,10,TE,0,0,0,0,0,0,0,0,59,5,0,0
497236,2013,11,TE,0,0,0,0,0,0,0,0,41,6,0,0
497236,2013,12,TE,0,0,0,0,0,0,0,0,100,5,1,0
497236,2013,13,TE,0,0,0,0,0,0,0,0,42,3,1,0
497236,2013,14,TE,0,0,0,0,0,0,0,0,58,6,2,0
497236,2013,15,TE,0,0,0,0,0,0,0,0,25,2,0,0
497236,2013,16,TE,0,0,0,0,0,0,0,0,73,5,1,0
497236,2013,17,TE,0,0,0,0,0,0,0,0,71,5,1,0
497236,2012,1,TE,0,0,0,0,0,0,0,0,85,6,1,0
497236,2012,2,TE,0,0,0,0,0,0,0,0,71,7,1,0
497236,2012,3,TE,0,0,0,0,0,0,0,0,16,4,1,0
497236,2012,4,TE,0,0,0,0,0,0,0,0,76,7,0,0
497236,2012,5,TE,0,0,0,0,0,0,0,0,4,1,0,0
497236,2012,8,TE,0,0,0,0,0,0,0,0,63,5,1,0
497236,2012,9,TE,0,0,0,0,0,0,0,0,72,8,1,0
497236,2012,10,TE,0,0,0,0,0,0,0,0,146,7,2,0
497236,2012,11,TE,0,0,0,0,0,0,0,0,29,6,1,0
497236,2012,12,TE,0,0,0,0,0,0,0,0,33,4,0,0
497236,2012,13,TE,0,0,0,0,0,0,0,0,59,4,0,0
497236,2012,14,TE,0,0,0,0,0,0,0,0,56,5,0,0
